created_date,funny,wow,sad,likes,disagree,toxicity,severe_toxicity,obscene,sexual_explicit,identity_attack,insult,threat,male,female,transgender,other_gender,heterosexual,homosexual_gay_or_lesbian,bisexual,other_sexual_orientation,christian,jewish,muslim,hindu,buddhist,atheist,other_religion,black,white,asian,latino,other_race_or_ethnicity,physical_disability,intellectual_or_learning_disabil,psychiatric_or_mental_illness,other_disability,identity_annotator_count,toxicity_annotator_count,clean
2016-08-02 23:37:09.980621+00,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,what do you expect from a two faced liar
2016-08-04 00:20:05.460673+00,0,0,0,5,0,0.698113208,0.018867925,0,0,0.018867925,0.679245283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,what a horrible person
2016-08-05 21:58:44.985129+00,0,0,0,5,0,0.828125,0.0625,0.03125,0.015625,0.015625,0.828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,10,64,trump is a psychopath
2016-08-07 18:35:54.067333+00,0,0,0,1,0,0.578947368,0.078947368,0.026315789,0.013157895,0.513157895,0.460526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,brazil is a toilet somebody forgot to flush
2016-08-09 03:34:36.004822+00,0,0,0,7,0,1,0.166666667,0,0,0.166666667,0.166666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,i sure wish the intruder was shot dead
2016-08-10 01:05:56.858897+00,0,0,0,1,0,0.671875,0.03125,0.0625,0,0.09375,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,retarded liberal from a guy who cant spell
2016-08-12 17:41:04.368505+00,0,0,0,0,0,0.640625,0,0,0,0,0.609375,0.109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,all are dirty all of them vote them all out
2016-08-12 18:18:45.312711+00,0,0,0,9,0,0.8125,0.046875,0.25,0.015625,0,0.796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,what a jackass
2016-08-13 01:47:30.577825+00,0,0,0,0,0,0.6,0,0.1,0,0.6,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,how long have you been gay
2016-08-17 07:03:08.887161+00,0,0,0,0,0,0.733333333,0.066666667,0.033333333,0,0.716666667,0.616666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,60,notice anything theyre all fat white people
2016-08-20 23:09:56.865260+00,0,0,0,0,0,0.8,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,go away troll
2016-08-21 16:57:56.556761+00,0,0,0,1,0,0.52238806,0.014925373,0.089552239,0,0.014925373,0.507462687,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,67,stop stalking me you utter freak
2016-08-22 17:06:01.448257+00,0,0,0,0,0,0.647887324,0.014084507,0.042253521,0,0.014084507,0.61971831,0.014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,we can all tell where your dirty little mind is
2016-08-22 20:56:47.178987+00,0,0,0,0,0,0.85,0.033333333,0.266666667,0,0.016666667,0.816666667,0.016666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,what a jackass
2016-08-23 15:02:35.927722+00,0,0,0,8,0,0.708333333,0.013888889,0.027777778,0,0.013888889,0.625,0.013888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,thats a dumb analogy
2016-08-23 17:59:29.001586+00,0,0,0,0,0,0.970479705,0.086452293,0.007907222,0.002108593,0.965208224,0.77754349,0.005271481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1897,big surprise another black criminal
2016-08-24 00:47:36.300792+00,0,0,0,0,0,0.557142857,0.042857143,0.114285714,0.071428571,0,0.514285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,rest in piss
2016-08-24 02:48:41.186748+00,0,0,0,0,0,0.6,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,trump is even worse
2016-08-24 18:22:31.371740+00,0,0,0,1,0,0.973839662,0.217721519,0.037130802,0,0.066666667,0.259915612,0.956962025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185,kill the unbeliever
2016-08-28 07:30:34.424627+00,0,0,0,7,0,0.6,0.1,0,0,0,0.5,0,0.1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,sky could be the first woman president and give a big middle finger to the abortion advocate trash
2016-08-29 08:28:14.233424+00,0,0,0,4,0,0.9,0.2,0.7,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,every damn time
2016-08-29 14:11:34.271634+00,0,0,0,1,0,0.6,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,some people dont have enough to do to keep them out of trouble a sick mind
2016-08-29 19:48:14.755755+00,0,0,0,1,0,0.676056338,0,0.042253521,0,0,0.690140845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,another great gone rip gene you were one crazy dude
2016-08-31 12:37:09.520918+00,0,0,0,2,0,0.540540541,0.013513514,0.040540541,0.013513514,0.081081081,0.486486486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,everybody is a racist everybody is a bigot blah blah blah oh wait except me
2016-09-02 15:43:37.406967+00,0,0,0,4,0,0.716666667,0.033333333,0.05,0,0,0.716666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,trump is as fake as his tan
2016-09-02 20:29:53.956651+00,0,0,0,6,0,0.884615385,0.038461538,0.134615385,0.019230769,0,0.846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,52,anyone that would let a year old travel alone is a moron period
2016-09-03 01:10:11.747180+00,0,0,0,0,0,0.933333333,0.05,0.3,0,0.016666667,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,60,you suck bill walker
2016-09-03 01:12:29.213977+00,0,0,0,0,0,0.833333333,0.055555556,0.166666667,0.092592593,0,0.796296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,you suck bill walker
2016-09-03 03:23:05.453398+00,0,0,0,3,0,0.894736842,0.052631579,0.105263158,0,0,0.894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,you just never get tired of being a piece of trash dont you
2016-09-03 03:30:53.518201+00,0,0,0,0,0,0.769230769,0.015384615,0.030769231,0,0,0.769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,that comment maker is a known fool
2016-09-03 13:03:38.264995+00,0,0,0,2,0,0.779661017,0,0.016949153,0,0.016949153,0.779661017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,59,well you are right about one thing she is a witch
2016-09-05 23:25:20.512496+00,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,ranger granger is really deranged
2016-09-08 23:51:26.581050+00,0,0,0,0,0,0.53125,0.015625,0.046875,0,0,0.4375,0.03125,0,0.166666667,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0.166666667,0,0,0,0,0.166666667,0,0,0,6,64,site your post or shut up
2016-09-09 03:02:57.832620+00,0,0,0,0,0,0.675,0.0125,0.3125,0,0.0125,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,no just more conspiracy crap
2016-09-09 08:10:31.374828+00,0,0,0,5,0,0.738461538,0,0.030769231,0,0.015384615,0.676923077,0.107692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,dump the loser he doesnt want your company
2016-09-09 17:51:04.699336+00,0,0,0,0,0,0.892307692,0.107692308,0.769230769,0.538461538,0.015384615,0.769230769,0.030769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,what a dick
2016-09-11 12:02:57.562834+00,0,0,0,12,0,0.666666667,0.028985507,0.028985507,0,0.115942029,0.594202899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,this is by far the most ignorant comment on here blatant racism
2016-09-11 19:36:44.257766+00,0,0,0,0,0,0.536231884,0,0,0,0,0.507246377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,you are a waste of time
2016-09-11 20:04:29.341540+00,0,0,0,4,0,0.6,0,0,0,0.6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0,0,0,0,0,0,0,10,10,pot calling the skillet black you are
2016-09-12 03:00:38.403944+00,0,0,0,0,0,0.793103448,0.103448276,0.017241379,0,0.051724138,0.051724138,0.75862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,let her die
2016-09-13 00:56:48.559961+00,0,0,0,0,0,0.642857143,0.028571429,0.014285714,0,0.014285714,0.628571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,you sound like a trump despicable no deplorable
2016-09-13 04:47:23.325092+00,0,0,0,0,0,0.776119403,0.059701493,0,0,0.014925373,0.044776119,0.76119403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,good thing for someone who needs to put in some community service round them up and burn them
2016-09-13 16:38:12.205894+00,0,0,0,2,0,0.625,0.03125,0.0625,0,0,0.609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,another asinine post
2016-09-15 18:23:13.755115+00,0,0,0,1,0,0.7,0.2,0,0,0,0.1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,prepare to die
2016-09-16 05:40:02.596278+00,0,0,0,2,0,0.861538462,0,0.169230769,0,0.030769231,0.861538462,0.015384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,no wonder an idiot like trump is popular
2016-09-16 17:29:25.801280+00,0,0,0,11,0,0.640625,0.03125,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,trump is such a blatant liar
2016-09-17 14:10:19.962334+00,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,sir this is an offensive comment and trump is truly deplorable
2016-09-19 00:33:49.790214+00,0,0,0,0,0,0.826923077,0.019230769,0.153846154,0.019230769,0.019230769,0.826923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,you fell for the lie too hence the useful idiot tag
2016-09-19 22:36:23.438586+00,0,0,0,1,0,0.6,0.1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,after the sick delusional bum in there now what do we have to lose
2016-09-19 22:42:54.921799+00,0,0,0,0,0,0.7,0,0.8,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,damn it and i am yelling
2016-09-20 03:04:46.515527+00,0,0,0,0,0,0.863636364,0.03030303,0.742424242,0.772727273,0,0.121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,on the ass right
2016-09-20 07:45:27.867714+00,0,0,0,2,0,0.7,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,what a nut
2016-09-21 02:12:24.958369+00,0,0,0,1,0,0.596491228,0,0.087719298,0.052631579,0,0.614035088,0.01754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,dump trump puss bag
2016-09-21 07:07:54.398112+00,0,0,0,3,0,0.75,0.053571429,0.089285714,0,0,0.785714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,56,trump is a phony a fake and a fraud
2016-09-21 15:48:23.710392+00,0,0,0,4,0,0.7,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,well at least you dont deny that trump is a phony fake and fraud thats progress
2016-09-21 20:14:06.282090+00,0,0,0,4,0,0.879310345,0.068965517,0.172413793,0.034482759,0,0.862068966,0.103448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,what a jackass i hope they charge him
2016-09-21 20:40:51.264107+00,0,0,0,7,0,0.912280702,0.070175439,0.175438596,0,0.01754386,0.859649123,0.01754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,what an idiot
2016-09-22 16:01:01.001489+00,0,0,0,0,0,0.828125,0,0.125,0,0.015625,0.796875,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,what a stupid thing to say
2016-09-23 03:42:35.597088+00,0,0,0,0,0,0.736842105,0.026315789,0.276315789,0.039473684,0,0.631578947,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,screw you reread my sentence
2016-09-23 21:59:18.018111+00,0,0,0,0,0,0.961062591,0.277292576,0.004730713,0.000363901,0.002183406,0.026564774,0.958879185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2748,i will burn your house down
2016-09-24 07:24:54.502600+00,0,0,0,0,0,0.578947368,0.026315789,0.223684211,0,0,0.289473684,0.184210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,give em hell don
2016-09-25 10:23:48.122128+00,0,0,0,0,0,0.8,0.3,0.8,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,actually its harder to get a hunting knife out of a store than a damn rifle at this point
2016-09-25 21:41:22.546740+00,0,0,0,48,0,0.723684211,0.039473684,0.236842105,0,0.013157895,0.657894737,0.118421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,its pretty dark at i think they did a fine job now the bastard can rot in jail
2016-09-28 16:47:45.386432+00,0,0,0,2,0,0.7,0.2,0.7,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,thats damn funny
2016-09-29 19:37:37.702385+00,0,0,0,19,0,0.527777778,0.069444444,0.013888889,0,0.013888889,0.027777778,0.527777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,we need a death penalty
2016-09-30 05:05:43.861497+00,0,0,0,4,0,0.839285714,0.017857143,0.035714286,0.017857143,0.017857143,0.839285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,you dirty old man you
2016-09-30 18:13:38.275811+00,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,what an unbelievably useless comment for a unbelievable topic for the newspaper to write about
2016-09-30 18:44:54.404252+00,0,0,0,3,0,0.706666667,0.013333333,0,0,0.026666667,0.653333333,0.013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,trump is a disaster
2016-10-01 22:32:58.522118+00,0,0,0,1,0,0.625,0.0125,0.025,0,0.0125,0.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,what a pathetic place to live
2016-10-02 17:29:30.015787+00,0,0,0,1,0,0.692307692,0.030769231,0.061538462,0,0,0.676923077,0.015384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,go away troll
2016-10-03 17:41:18.031637+00,0,0,0,1,0,0.8,0.042857143,0.228571429,0.757142857,0,0.185714286,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,her big butt was a target
2016-10-03 22:46:45.601425+00,0,0,0,6,0,0.657142857,0.014285714,0.042857143,0,0,0.657142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,70,you are hateful and rude
2016-10-04 06:11:25.878516+00,0,0,0,1,0,0.833333333,0,0,0,0.166666667,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,giving a star to your own comment how pathetically childish
2016-10-04 15:23:55.736108+00,0,0,0,0,0,0.571428571,0.071428571,0.342857143,0.3,0.028571429,0.328571429,0.014285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,poor genetics suck even more
2016-10-04 18:59:08.108120+00,0,0,0,0,0,0.737704918,0.032786885,0.016393443,0.016393443,0.180327869,0.639344262,0.049180328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,spot on about all those fat old men
2016-10-05 06:35:58.426128+00,0,0,0,0,0,0.7,0.1,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,they should give a discount if u dont crash and die
2016-10-05 15:26:15.429299+00,0,0,0,10,0,0.8,0,0,0,0.2,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,this deplorable woman is voting for trump
2016-10-07 09:07:04.003031+00,0,0,0,7,0,0.9,0.1,0.1,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,just cant wait to kill someone
2016-10-07 22:14:55.664577+00,0,0,0,23,0,0.529411765,0,0.029411765,0,0.014705882,0.514705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,what a cretin simply not civil enough to represent our country
2016-10-09 15:10:02.591680+00,0,0,0,0,0,0.9,0.071428571,0.757142857,0.757142857,0.042857143,0.271428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,pussy is my life d trump the art of the deal
2016-10-09 15:35:39.277642+00,0,0,0,3,0,0.75,0.052631579,0.052631579,0.368421053,0.065789474,0.684210526,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,some people cant look themselves in the mirror after voting for a rapist like trump
2016-10-09 18:21:11.540958+00,0,0,0,0,0,0.672727273,0,0,0,0.018181818,0.654545455,0.018181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,go away troll
2016-10-10 09:54:05.109109+00,0,0,0,1,0,0.666666667,0.015151515,0.106060606,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,ridiculous be mad instead
2016-10-10 22:38:40.473856+00,0,0,0,1,0,0.5875,0.0125,0.075,0,0.025,0.5625,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,watch your filthy mouth this is a public forum
2016-10-11 23:04:41.162363+00,0,0,0,1,0,0.732142857,0,0.017857143,0,0.017857143,0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,you are a sick individual
2016-10-12 16:39:41.662417+00,0,0,0,4,0,0.843137255,0.039215686,0.019607843,0,0.019607843,0.843137255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,miller is a clown
2016-10-12 18:36:32.145123+00,0,0,0,0,0,0.923076923,0.038461538,0.192307692,0,0,0.884615385,0.019230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,spoken like a genuine idiot
2016-10-12 19:27:46.276800+00,0,0,0,5,0,0.863636364,0.151515152,0.727272727,0.787878788,0.015151515,0.333333333,0.015151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,at least he didnt say something truly vile like i want to grab her pussy president trump
2016-10-13 00:37:45.934901+00,0,0,0,10,0,0.921568627,0.019607843,0.019607843,0,0,0.901960784,0.039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,go away pig
2016-10-13 03:11:11.987026+00,0,0,0,0,0,0.887096774,0.016129032,0.274193548,0,0,0.887096774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,wonder if the moron is married
2016-10-14 04:49:35.140519+00,0,0,0,0,0,0.842857143,0.028571429,0.757142857,0.785714286,0,0.442857143,0.128571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,dude loosen up your underwear your ass is going to explode good grief
2016-10-15 17:02:55.492343+00,0,0,0,5,0,0.684210526,0.039473684,0.302631579,0.5,0,0.236842105,0.171052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,dont let the doorknob hit you in the butt
2016-10-15 18:16:37.523924+00,0,0,0,0,0,0.8,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,he would not be the first pig president
2016-10-17 00:52:15.033334+00,0,0,0,1,0,0.736842105,0.052631579,0.052631579,0,0.013157895,0.171052632,0.684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,shoot that sob
2016-10-19 21:13:56.911227+00,0,0,0,1,0,1,0.3,1,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,nope not a damn thing
2016-10-20 02:56:01.489955+00,0,0,0,12,0,0.875,0.078125,0.21875,0.015625,0.046875,0.859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,good lord what a jackass
2016-10-23 02:33:07.076915+00,0,0,0,0,0,0.690140845,0.056338028,0.366197183,0,0,0.549295775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,you arent smart enough to be
2016-10-24 03:58:08.100105+00,0,0,0,1,0,0.743243243,0.040540541,0.148648649,0.013513514,0.013513514,0.716216216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,the biggest problem facing them is of them suck
2016-10-25 01:54:43.718797+00,0,0,0,0,0,0.8,0,0.2,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,where did you copy and paste that silly stuff from
2016-10-25 02:43:42.469026+00,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,same place you got your silly stuff
2016-10-25 17:51:53.464572+00,0,0,0,0,0,0.976744186,0.046511628,0.209302326,0,0,0.976744186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,you are an insensitive jerk
2016-10-26 22:58:50.321637+00,0,0,0,3,0,0.8125,0,0.083333333,0,0.041666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,young and dumb glad i never was
2016-10-27 00:01:55.796263+00,0,0,0,4,0,0.746478873,0.028169014,0.028169014,0,0.014084507,0.718309859,0.014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,no this guy is much worse just a warmongering liar
2016-10-27 07:07:12.792523+00,0,0,0,0,0,0.954545455,0.090909091,0.833333333,0.03030303,0.060606061,0.878787879,0.151515152,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,66,good fire the bitch
2016-10-27 22:46:07.337383+00,0,0,0,0,0,0.914285714,0.071428571,0.728571429,0.685714286,0.014285714,0.285714286,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,rip the baby out of the pussy party
2016-10-28 04:46:19.762458+00,0,0,0,2,0,1,0.166666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,this is an issue how silly
2016-10-28 05:11:33.748821+00,0,0,0,7,0,0.8,0,0.9,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,ya a damn good one too
2016-10-30 04:49:49.371655+00,0,0,0,1,0,0.892307692,0.107692308,0.769230769,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,you are completely full of crap
2016-10-31 11:59:27.249217+00,0,0,0,0,0,0.941489362,0.217730496,0.008156028,0.00177305,0.006382979,0.035815603,0.935460993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2820,now take him out back and put a bullet through his head
2016-10-31 17:29:42.578644+00,0,0,0,9,0,0.8,0,0,0,0.2,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,killing the middle class one insurance policy at a time
2016-11-02 00:36:49.892591+00,0,0,0,2,0,0.925,0.0875,0.8125,0.025,0.0125,0.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,aint karma a bitch
2016-11-02 04:26:06.737573+00,0,0,0,1,0,0.8,0.1,0.8,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,you damn right trump is not one of you thank goodness for that
